253349414,7,1,0,0,0,0,0
253349648,3,0.371201,0,0,0,0,0
253350022,2,0.311332,0,0,0,0,0
253350412,11,1,0,0,0,0,0
253350522,6,0.784551,0,0,0,0,0
253350943,10,1,0,0,0,0,0
253351536,2,0.83762,0,0,0,0,0
253352097,10,1,0,0,0,0,0
253352877,10,1,0,0,0,0,0
253353532,6,1,0,0,0,0,0
253353688,0,0,1,0,0,0,0
253354188,10,1,0,0,0,0,0
253355155,7,1,0,0,0,0,0
253355420,7,0.411584,0,0,0,0,0
253355919,7,1,0,0,0,0,0
253356793,7,0.909148,0,0,0,0,0
253357292,2,1,0,0,0,0,0
253357542,1,1,0,0,0,0,0
253357791,2,1,0,0,0,0,0
253358540,1,1,0,0,0,0,0
253358790,2,1,0,0,0,0,0
253360537,11,1,0,0,0,0,0
253363548,7,1,0,0,0,0,0
253363922,7,0.778017,0,0,0,0,0
253364297,0,0,0,0,1,0,0
253364421,7,0.979663,0,0,0,0,0
253364921,2,1,0,0,0,0,0
253365170,1,1,0,0,0,0,0
253365295,2,1,0,0,0,0,0
253366044,7,0.332819,0,0,0,0,0
253366169,1,1,0,0,0,0,0
253366543,2,0.348833,0,0,0,0,0
253367541,6,0.207015,0,0,0,0,0
253368290,7,1,0,0,0,0,0
253368493,10,1,0,0,0,0,0
253368789,3,0.540946,0,0,0,0,0
253369289,6,1,0,0,0,0,0
253369928,10,1,0,0,0,0,0
253370552,10,1,0,0,0,0,0
253371551,7,1,0,0,0,0,0
253371925,7,0.553209,0,0,0,0,0
253372424,6,0.965439,0,0,0,0,0
253372736,10,1,0,0,0,0,0
253373891,10,1,0,0,0,0,0
253374671,6,0.614975,0,0,0,0,0
253375295,1,1,0,0,0,0,0
253375669,2,1,0,0,0,0,0
253377323,11,1,0,0,0,0,0
253379943,7,0.340173,0,0,0,0,0
253381051,7,1,0,0,0,0,0
253381940,7,1,0,0,0,0,0
253382439,2,1,0,0,0,0,0
253382689,1,1,0,0,0,0,0
253382814,2,1,0,0,0,0,0
253383563,7,0.655979,0,0,0,0,0
253384311,7,1,0,0,0,0,0
253384561,6,1,0,0,0,0,0
253385435,6,0.285694,0,0,0,0,0
253385466,10,1,0,0,0,0,0
253386308,6,0.425115,0,0,0,0,0
253386885,10,1,0,0,0,0,0
253388586,10,1,0,0,0,0,0
253389693,7,1,0,0,0,0,0
253392065,7,1,0,0,0,0,0
253392813,1,1,0,0,0,0,0
253393063,2,1,0,0,0,0,0
253394061,6,1,0,0,0,0,0
253394452,6,0.958196,0,0,0,0,0
253394826,6,1,0,0,0,0,0
253395325,6,0.320995,0,0,0,0,0
253395575,1,1,0,0,0,0,0
253395824,2,1,0,0,0,0,0
253396324,6,0.690045,0,0,0,0,0
253399459,6,0.36693,0,0,0,0,0
253401581,2,0.303338,0,0,0,0,0
253401659,0,0,1,0,0,0,0
253402142,10,1,0,0,0,0,0
253402954,6,1,0,0,0,0,0
253403500,10,1,0,0,0,0,0
253404108,10,1,0,0,0,0,0
253405075,7,1,0,0,0,0,0
253405465,7,0.351033,0,0,0,0,0
253405824,6,1,0,0,0,0,0
253406230,10,1,0,0,0,0,0
253407119,5,0.499616,0,0,0,0,0
253407337,6,1,0,0,0,0,0
253408211,6,0.439328,0,0,0,0,0
253409287,10,1,0,0,0,0,0
253409708,6,1,0,0,0,0,0
253409958,5,0.413552,0,0,0,0,0
253409974,10,1,0,0,0,0,0
253410473,6,0.667157,0,0,0,0,0
253411658,0,0,1,0,0,0,0
253411705,2,0.575157,0,0,0,0,0
253412329,6,0.634735,0,0,0,0,0
253412735,10,1,0,0,0,0,0
253412922,0,0,1,0,0,0,0
253413078,6,0.322809,0,0,0,0,0
253413421,10,1,0,0,0,0,0
253413671,0,0,1,0,0,0,0
253413702,2,0.64634,0,0,0,0,0
253413842,5,0.497279,0,0,0,0,0
253414154,0,0,0,0,0,1,0
253414154,10,1,0,0,0,0,0
253414685,0,0,0,0,1,0,0
253415215,10,1,0,0,0,0,0
253415465,0,0,1,0,0,0,0
253415590,5,0.294019,0,0,0,0,0
253415933,10,1,0,0,0,0,0
253416713,6,0.53489,0,0,0,0,0
253416978,7,1,0,0,0,0,0
253417337,7,0.922772,0,0,0,0,0
253418023,10,1,0,0,0,0,0
253418476,5,0.526741,0,0,0,0,0
253419209,1,1,0,0,0,0,0
253419474,1,1,0,0,0,0,0
253420597,1,1,0,0,0,0,0
253420816,0,0,1,0,0,0,0
253421112,10,1,0,0,0,0,0
253421845,2,0.438452,0,0,0,0,0
253422594,6,0.338679,0,0,0,0,0
253423093,2,0.410821,0,0,0,0,0
253423202,11,1,0,0,0,0,0
253426759,0,0,1,0,0,0,0
253426869,11,1,0,0,0,0,0
253426978,2,0.681662,0,0,0,0,0
253427711,2,0.786067,0,0,0,0,0
253428226,6,0.328551,0,0,0,0,0
253430987,0,0,0,1,0,0,0
253436229,0,0,1,0,0,0,0
253441408,8,1,0,0,0,0,0
253441423,0,0,0,0,1,0,0
253441611,2,0.678677,0,0,0,0,0
253442297,0,0,0,0,0,1,0
253442796,0,0,1,0,0,0,0
253442952,9,1,0,0,0,0,0
253443108,0,0,0,0,0,1,0
253443498,2,1,0,0,0,0,0
253443639,8,1,0,0,0,0,0
